
0.00965,0.99996,0.93519,0.86478,0.00247,0.00559,0.92495,Director, Other, incorrect
0,1,1,0.99035,0,0.00055,0.0027,Director, Other, incorrect
0.00188,0.99998,0.99004,0.96663,0.00096,0.00947,0.78914,Director, Other, incorrect
0.00856,0.9999,0.90497,0.97074,0.00077,0.0096,0.96499,Director, Other, incorrect
0.00905,0.99996,0.95596,0.98006,0.00039,0.0514,0.84798,Director, Other, incorrect
0.12087,0.99737,0.98579,0.61091,0.00114,0.02133,0.90304,Director, Other, incorrect
0.08529,0.99995,0.99004,0.42836,0.00064,0.02463,0.81827,Director, Other, incorrect
0.03428,1,0.99889,0.99843,2.0E-5,0.00474,0.34283,Director, Other, incorrect
6.0E-5,1,0.99998,0.43059,0,0.00547,0.61933,Director, Other, incorrect
2.0E-5,1,0.99976,0.99923,0,0.00167,0.18904,Director, Other, incorrect
0.01398,0.99991,0.98148,0.98019,8.0E-5,0.01573,0.94582,Director, Other, incorrect
0.27453,0.99811,0.99197,0.99206,4.0E-5,0.01749,0.8555,Director, Other, incorrect
0.08414,0.9997,0.95246,0.95668,0.00264,0.01743,0.91508,Director, Other, incorrect
0,1,0.99924,0.99887,0,0.00168,0.90486,Director, Other, incorrect
0.00442,0.99999,0.99723,0.98241,0.0003,0.01873,0.76361,Director, Other, incorrect
0.08134,0.99595,0.93193,0.92038,0.00724,0.04735,0.85547,Director, Other, incorrect
0.18457,0.99169,0.94165,0.97164,0.00346,0.03878,0.86938,Director, Other, incorrect
5.0E-5,1,1,0.12617,0,0.00097,0.01016,Director, Other, incorrect
0.0164,0.99999,0.98545,0.99926,0,0.00648,0.97741,Director, Other, incorrect
0.00086,1,0.99994,0.99207,0,0.00804,0.10213,Director, Other, incorrect
0,1,0.99973,1,0,0.00035,0.10369,Director, Other, incorrect
0,1,1,1,0,2.0E-5,0.00662,Director, Other, incorrect
0.05258,1,0.9999,0.99924,1.0E-5,0.00018,0.46831,Director, Other, incorrect
0.04899,1,0.99867,0.99151,1.0E-5,0.00074,0.9557,Director, Other, incorrect
0.06918,1,0.99996,1,0,0.00011,0.22711,Director, Other, incorrect
0.02508,1,0.99993,0.99749,0,0.00158,0.53724,Director, Other, incorrect
0,1,0.99999,0.99155,0,0.00088,0.70458,Director, Other, incorrect
0.00257,1,1,1,0,1.0E-5,0.99942,Director, Other, incorrect
0.2359,0.99958,0.91704,0.97814,0.00297,0.01924,0.95109,Director, Other, incorrect
0.0533,0.99944,0.95155,0.97039,0.00627,0.0462,0.83895,Director, Other, incorrect
0.00021,1,1,1,0,5.0E-5,0.0155,Director, Other, incorrect
0,1,0.98947,0.99998,0.00013,0.00536,0.63934,Director, Other, incorrect
0,1,0.99999,0.99971,0,0.00014,0.16762,Director, Other, incorrect
0.0064,1,0.99999,0.99995,0,0.0064,0.07383,Director, Other, incorrect
0.08378,0.99999,0.94216,0.96035,0.00146,0.00687,0.95944,Director, Other, incorrect
0.00212,0.99995,0.94457,0.98451,0.0003,0.05887,0.84019,Director, Other, incorrect
0.00882,0.99999,0.99001,0.99551,3.0E-5,0.01516,0.70241,Director, Other, incorrect
0.14846,1,0.99981,0.99713,0,0.0155,0.08925,Director, Other, incorrect
0.00012,1,0.99999,0.52121,0,0.0016,0.55723,Director, Other, incorrect
0.26052,0.99408,0.94832,0.97164,0.00279,0.04603,0.82651,Director, Other, incorrect
0.15588,0.99581,0.96267,0.95213,0.0016,0.05849,0.79719,Director, Other, incorrect
0.00244,1,0.95838,0.99828,0.00064,0.02388,0.53603,Director, Other, incorrect
0.13363,0.99845,0.95314,0.93295,0.0048,0.06355,0.78171,Director, Other, incorrect
0.16677,0.99994,0.92826,0.97639,0.00383,0.03845,0.78462,Director, Other, incorrect
0.03229,0.99974,0.99998,0.99932,3.0E-5,0.00305,0.34069,Vice President, Other, incorrect
0.0001,1,0.99599,0.96483,3.0E-5,0.03371,0.65806,Director, Other, incorrect
0,1,0.99995,0.99934,0,0.00376,0.42925,Director, Other, incorrect
0.00011,1,0.99971,0.99667,2.0E-5,0.00705,0.16194,Director, Other, incorrect
0.01861,1,0.98236,0.99369,0.00025,0.00324,0.86304,Director, Other, incorrect
0.00426,1,0.99776,0.99711,5.0E-5,0.00344,0.22619,Director, Other, incorrect
0.11869,1,0.99979,0.99709,0,0.0077,0.15724,Director, Other, incorrect
0.00019,1,1,0.99975,0,0.00392,0.00241,Director, Other, incorrect
0.04029,0.99999,0.9622,0.99521,0.00013,0.01323,0.93786,Director, Other, incorrect
0.19953,1,0.45406,0.99998,0.00016,0.00149,0.98599,Director, Other, incorrect
0.0376,1,0.99675,0.92091,0.00188,0.01481,0.60707,Director, Other, incorrect
0.00012,1,1,0.34681,0,0.00099,0.67831,Director, Other, incorrect
0,1,1,0.95208,0,0.00101,0.40241,Director, Other, incorrect
0.00092,1,0.9975,0.99672,2.0E-5,0.01461,0.89487,Director, Other, incorrect
0,1,0.99884,0.98135,1.0E-5,0.00062,0.655,Director, Other, incorrect
0.02181,0.99995,0.98892,0.67488,1.0E-5,0.00388,0.98108,Director, Other, incorrect
0.17248,1,1,0.42605,0,0.00028,0.00141,Director, Other, incorrect
0.12238,0.99993,0.99881,0.9733,1.0E-5,0.00094,0.88457,Director, Other, incorrect
0.09126,0.99959,0.9962,0.95934,0,0.00604,0.96762,Director, Other, incorrect
0.10267,1,0.99297,0.97342,0.00019,0.00385,0.83208,Director, Other, incorrect
0.07883,1,0.98914,0.95222,0.0019,0.0003,0.67153,Director, Other, incorrect
0.00599,0.99998,0.97137,0.99133,0.00052,0.0123,0.93823,Director, Other, incorrect
0.04894,0.9983,0.93521,0.88255,0.00809,0.05289,0.8394,Director, Other, incorrect
0.02417,0.99922,0.97664,0.9915,0.00012,0.01428,0.95978,Director, Other, incorrect
7.0E-5,0.9999,0.99381,0.99977,1.0E-5,0.00105,0.98252,Director, Other, incorrect
0.00554,0.99986,0.93763,0.24388,0.00016,0.01825,0.97781,Director, Other, incorrect
0.00992,1,0.99947,0.99991,1.0E-5,0.00375,0.58992,Director, Other, incorrect
0.00873,0.99975,0.94818,0.98916,0.00212,0.02984,0.88784,Director, Other, incorrect
0.12286,0.99914,0.98306,0.99116,0.00017,0.00378,0.94961,Director, Other, incorrect
0.01662,0.99996,0.99187,0.99819,0,0.00502,0.96841,Director, Other, incorrect
0.0127,0.99984,0.95009,0.95216,0.00146,0.02126,0.92111,Director, Other, incorrect
0.00195,0.99999,0.96484,0.63884,0.00402,0.00456,0.91468,Director, Other, incorrect
0.00012,0.99998,0.98582,0.97125,0.00028,0.00626,0.86826,Director, Other, incorrect
0.03771,0.9988,0.96107,0.88271,0.00235,0.04743,0.89315,Director, Other, incorrect
0.00484,1,0.99566,0.95038,0.00101,0.02429,0.6168,Director, Other, incorrect
0.08126,0.99344,0.99433,0.46003,7.0E-5,0.03173,0.8645,Vice President, Other, incorrect
0.21381,0.99999,0.99666,0.97738,0.00021,0.04339,0.25691,Director, Other, incorrect
0.09804,0.99813,0.92217,0.8099,0.0017,0.03247,0.93684,Director, Other, incorrect
0.01535,0.99954,0.99598,0.99971,1.0E-5,0.00083,0.94251,Trader, Other, incorrect
0.16771,0.99943,0.99736,0.49082,0.00193,0.01936,0.73421,Director, Other, incorrect
0.12977,0.9963,0.98251,0.83782,0.00779,0.03663,0.7712,Director, Other, incorrect
0.02136,0.99986,0.97822,0.94866,0.04632,0.04202,0.78576,Director, Other, incorrect
6.0E-5,1,0.99998,0.34186,0,0.00356,0.67228,Director, Other, incorrect
0.65934,0.99996,0.99977,0.981,0,0.00278,0.92466,Director, Other, incorrect
0.01143,1,0.99999,0.99976,0,0.01007,0.0731,Director, Other, incorrect
0.68059,0.99758,0.98931,0.88289,0.0006,0.01806,0.83568,Director, Other, incorrect
0.02405,0.99563,0.97628,0.99794,5.0E-5,0.01442,0.89047,Trader, Other, incorrect
0,1,1,1,0,0,1.0E-5,Trader, Other, incorrect
0.00029,1,0.9994,0.9998,1.0E-5,0.00975,0.52699,Director, Other, incorrect
0.01752,0.99997,0.98701,0.97965,0.0065,0.02871,0.73785,Director, Trader, incorrect
0.01752,0.99997,0.98701,0.97965,0.0065,0.02871,0.73785,Director, Other, incorrect
0.01879,1,1,1,0,0,0,Trader, Other, incorrect
0.00348,1,1,0.97488,0,9.0E-5,0.00637,Director, Other, incorrect
1.0E-5,1,1,0.97214,0,0.00238,0.00042,Vice President, Trader, incorrect
0,1,1,1,0,0,0,Director, Other, incorrect
0.00033,0.9999,0.91915,0.98007,3.0E-5,0.02537,0.97485,Director, Other, incorrect
0,0.99979,0.95483,0.65178,0.00143,0.01601,0.95711,Director, Other, incorrect
0.00075,1,0.99979,0.99999,0,0.0042,0.54263,Director, Other, incorrect
0.01462,1,0.99969,0.99099,3.0E-5,0.00643,0.54199,Director, Other, incorrect
0.002,1,1,0.989,0,0.0068,0.27988,Vice President, Other, incorrect
0.06379,1,0.99931,0.99998,0,0.00273,0.42504,Director, Other, incorrect
1.0E-5,0.99999,1,1,0,1.0E-5,2.0E-5,Trader, Other, incorrect
0.00016,1,0.80455,0.99575,2.0E-5,0.05625,0.86963,Director, Other, incorrect
0,1,0.9995,0.99996,0,0.00017,0.50396,Director, Other, incorrect
0.00198,1,0.93054,1,0.0002,0.00041,0.30861,Director, Trader, incorrect
0.00876,0.99999,0.99236,0.98526,2.0E-5,0.00259,0.95417,Director, Other, incorrect
0,1,0.98666,0.06002,0.00053,0.00313,0.81919,Director, Other, incorrect
0.00023,1,0.99997,0.9992,0,0.00077,0.46048,Director, Other, incorrect
0.00067,1,0.99947,0.99999,4.0E-5,0.00091,0.22821,Director, Other, incorrect
1.0E-5,1,0.99892,0.99985,0,0.00733,0.91156,Director, Other, incorrect
0.0025,1,0.99992,1,0,0.00118,0.91197,Director, Other, incorrect
0.00796,1,0.99906,0.9711,1.0E-5,0.00185,0.9573,Director, Other, incorrect
0.0215,0.99989,0.98755,0.95327,0.00106,0.01641,0.88904,Director, Other, incorrect
0.00223,1,0.99942,1,0,0.0006,0.97713,Director, Other, incorrect
0,1,0.99935,0.97606,0,0.00377,0.42673,Director, Other, incorrect
0,1,0.99627,0.99017,0,0.00369,0.67416,Director, Other, incorrect
1.0E-5,1,1,0.99999,0,0.00027,0.05892,Vice President, Other, incorrect
1.0E-5,1,0.99677,0.99969,0,0.00649,0.93109,Director, Other, incorrect
0.00191,0.99999,0.9893,0.99289,1.0E-5,0.00392,0.9603,Director, Other, incorrect
0,1,1,1,0,0.00056,0.04209,Director, Trader, incorrect
0,1,0.99998,1,0,3.0E-5,0.05417,Director, Other, incorrect
0,1,0.99999,0.99998,0,0.00289,0.16978,Director, Other, incorrect
0.00011,1,0.91439,0.99957,5.0E-5,0.00361,0.97134,Director, Trader, incorrect
3.0E-5,1,0.98676,0.99894,1.0E-5,0.00519,0.97023,Director, Other, incorrect
0.04913,0.99989,0.97646,0.99725,0.00113,0.01604,0.86006,Director, Other, incorrect
0,1,0.99967,0.99786,0,0.00427,0.71411,Director, Other, incorrect
0,1,0.9998,0.99997,0,0.00542,0.59439,Director, Other, incorrect
0,1,0.99615,0.99997,0,0.00036,0.59262,Director, Other, incorrect
0.11747,1,0.97702,0.99731,0.0001,0.01504,0.83058,Director, Other, incorrect
0.00293,0.99964,0.64953,0.99076,3.0E-5,0.00825,0.99454,Director, Other, incorrect
0,1,1,1,0,0.00235,3.0E-5,Director, Other, incorrect
0,1,1,1,0,3.0E-5,0.00083,Director, Other, incorrect
0.00053,1,1,1,0,0.00037,0.01874,Trader, Other, incorrect
0.027,0.99998,0.98856,0.97965,0.00524,0.03414,0.66828,Director, Trader, incorrect
0,1,1,1,0,1.0E-5,8.0E-5,Director, Other, incorrect
0.02513,1,0.99995,0.99956,0,0.00195,0.68643,Director, Other, incorrect
0.00084,0.99996,0.83064,0.99478,3.0E-5,0.03023,0.95325,Director, Other, incorrect
0.00773,0.99978,0.85709,0.99975,1.0E-5,0.06744,0.82511,Director, Other, incorrect
0.04087,0.99832,0.99532,0.99937,0.0001,0.03314,0.54615,Trader, Other, incorrect
1.0E-5,1,1,0.97214,0,0.00238,0.00042,Vice President, Other, incorrect
0.04087,0.99832,0.99532,0.99937,0.0001,0.03314,0.54615,Trader, Other, incorrect
0.03552,0.9999,0.93751,0.95662,0.00353,0.0443,0.8057,Director, Other, incorrect
0.32787,1,0.99715,0.96237,0.00378,0.00111,0.64415,Director, Other, incorrect
0.00458,1,0.99823,0.99859,4.0E-5,0.02655,0.64128,Director, Other, incorrect
0.24898,1,0.81932,0.99968,1.0E-5,0.00274,0.95116,Director, Other, incorrect
0.00987,0.99995,0.99879,0.98446,0,0.03432,0.82022,Director, Other, incorrect
9.0E-5,0.9999,0.98115,0.99759,0,0.01431,0.94944,Director, Other, incorrect
0.00188,0.99988,0.96683,0.97676,5.0E-5,0.02435,0.88128,Director, Other, incorrect
0,1,1,1,0,0.0009,0.00086,Director, Other, incorrect
0,1,1,1,0,3.0E-5,0,Trader, Other, incorrect
0.0012,1,0.67893,0.99998,3.0E-5,0.00158,0.9876,Director, Other, incorrect
0.0008,1,0.9994,0.99998,0,0.01144,0.93554,Director, Other, incorrect
0.00015,1,0.80521,0.99997,5.0E-5,0.00213,0.96568,Director, Trader, incorrect
0.00026,1,0.99817,0.99813,1.0E-5,0.00584,0.88145,Director, Other, incorrect
0.00072,1,0.76939,0.99989,4.0E-5,0.00252,0.97764,Director, Other, incorrect
0.00103,0.99998,0.60957,0.99977,0.00011,0.00351,0.9778,Director, Other, incorrect
0.01404,0.99997,0.89228,0.99959,2.0E-5,0.00129,0.97792,Director, Other, incorrect
0.02015,0.99966,0.81993,0.99939,5.0E-5,0.0221,0.93881,Director, Other, incorrect
0.00703,1,1,0.98978,0,0.00025,0.05212,Director, Other, incorrect
0.00174,0.99995,0.5423,0.99977,0.00011,0.00351,0.9778,Director, Trader, incorrect
0.00361,1,0.71296,0.99999,0,0.00223,0.97316,Director, Other, incorrect
0.00021,1,0.73624,0.99999,0,0.00062,0.99343,Director, Other, incorrect
0.00147,1,0.71296,0.99999,0,0.00211,0.9727,Director, Other, incorrect
0.00103,0.99998,0.60957,0.99977,0.00011,0.00351,0.9778,Director, Other, incorrect
0.00174,0.99995,0.5423,0.99977,0.00011,0.00351,0.9778,Director, Other, incorrect
0.00133,1,0.75828,0.99989,2.0E-5,0.00132,0.9791,Director, Other, incorrect
0.00133,1,0.81014,0.99997,2.0E-5,0.00132,0.9791,Director, Other, incorrect
0.00022,1,0.78174,0.99997,2.0E-5,0.00229,0.96342,Director, Other, incorrect
0.00277,0.99997,0.61167,0.99984,0.00011,0.00316,0.96915,Director, Other, incorrect
0.00277,0.99997,0.61167,0.99984,0.00011,0.00316,0.96915,Director, Trader, incorrect
0.00069,1,0.71966,0.99998,1.0E-5,0.00111,0.99184,Director, Other, incorrect
0.00086,1,0.39978,0.99969,0.0005,0.00148,0.97559,Director, Trader, incorrect
0,1,1,0.99977,0,2.0E-5,0.26115,Director, Other, incorrect
0.00215,1,0.99712,0.99999,0,0.00597,0.67713,Director, Other, incorrect
0.00019,1,0.99874,0.99903,1.0E-5,0.00782,0.83487,Director, Other, incorrect
0.00459,1,0.94097,0.99976,0.00123,0.00361,0.80962,Director, Other, incorrect
0.00183,1,0.99642,0.99989,0,0.00272,0.81225,Director, Other, incorrect
0,1,1,1,0,0.00017,0.0893,Director, Other, incorrect
6.0E-5,1,0.99583,0.99754,1.0E-5,0.00143,0.92441,Director, Other, incorrect
0.10496,1,0.82378,0.9974,0.01069,0.00784,0.83765,Director, Other, incorrect
0.00015,1,0.80521,0.99997,5.0E-5,0.00213,0.96568,Director, Other, incorrect
0.00015,1,0.80521,0.99997,5.0E-5,0.00213,0.96568,Director, Other, incorrect
0.00091,1,0.80521,0.99997,3.0E-5,0.00213,0.96568,Director, Other, incorrect
0.00173,0.99999,0.68099,0.9998,0.0001,0.00316,0.9705,Director, Other, incorrect
0.14219,1,0.95816,0.99658,0.00011,0.00553,0.96162,Director, Other, incorrect
0.00078,1,0.80521,0.99989,2.0E-5,0.00132,0.9791,Director, Other, incorrect
0.00091,1,0.80521,0.99997,3.0E-5,0.00213,0.96568,Director, Other, incorrect
0.00078,1,0.80521,0.99989,2.0E-5,0.00132,0.9791,Director, Other, incorrect
0.01198,0.99989,0.85714,0.99939,5.0E-5,0.0221,0.93881,Director, Other, incorrect
0.00137,0.99998,0.7001,0.99962,0.00011,0.00335,0.9712,Director, Trader, incorrect
0.00018,1,0.81973,0.99997,5.0E-5,0.00191,0.96455,Director, Other, incorrect
0.00017,1,0.86096,0.99997,3.0E-5,0.00226,0.95861,Director, Other, incorrect
0,1,1,1,0,0.00175,0.00012,Trader, Other, incorrect
0.00121,0.99984,0.96245,0.97676,7.0E-5,0.02044,0.91205,Director, Other, incorrect
0.00081,0.9988,0.95915,0.99785,4.0E-5,0.00504,0.98288,Director, Other, incorrect
0.02951,1,0.98492,1,3.0E-5,0.00508,0.6508,Director, Other, incorrect
0,1,1,1,0,0.00278,0,Trader, Trader, correct
0,1,1,1,0,0.00011,6.0E-5,Trader, Other, incorrect
0.02599,0.99354,0.62894,0.99857,0.00018,0.0194,0.98076,Trader, Other, incorrect
0,1,1,1,0,0,0.00104,Trader, Other, incorrect
0,1,1,1,0,0.00022,2.0E-5,Trader, Other, incorrect
0,1,1,1,0,1.0E-5,0.0002,Director, Other, incorrect
0,1,1,1,0,0.00462,0.00248,Trader, Other, incorrect
0,1,1,1,0,3.0E-5,0.00075,Trader, Trader, correct
7.0E-5,1,1,1,0,1.0E-5,0.00028,Trader, Other, incorrect
0.0002,1,1,1,0,0.00014,0.00038,Trader, Other, incorrect
0,1,1,1,0,2.0E-5,0.0001,Director, Other, incorrect
0,1,1,1,0,0.00065,0,Trader, Other, incorrect
2.0E-5,1,1,1,0,0.00196,1.0E-5,Trader, Other, incorrect
0,1,1,1,0,0.00309,0.00011,Trader, Other, incorrect
0,1,1,1,0,5.0E-5,0.00036,Director, Other, incorrect
0,1,1,1,0,0.00099,0.00021,Trader, Other, incorrect
0,1,1,1,0,0.00013,0,Director, Other, incorrect
0,0.99995,0.89982,0.91874,0.00069,0.01399,0.97329,Director, Trader, incorrect
0,1,1,1,0,0,0,Director, Other, incorrect
0.01492,0.99999,0.99716,0.99739,0,0.03006,0.88165,Director, Other, incorrect
0.03771,1,0.99989,0.99993,0,0.0017,0.78139,Director, Other, incorrect
4.0E-5,0.99999,0.99171,0.99986,3.0E-5,0.00452,0.70373,Director, Other, incorrect
0.03994,0.99944,0.98757,0.9999,6.0E-5,0.02439,0.73298,Trader, Other, incorrect
0.07731,0.97565,0.97414,0.7353,0.00653,0.05941,0.55189,Director, Other, incorrect
0.0005,1,0.99995,1,0,0.00128,0.23801,Director, Other, incorrect
0.00168,1,0.99491,0.99972,3.0E-5,0.00756,0.88631,Director, Other, incorrect
0.01515,0.99983,0.97815,0.99324,0.00049,0.00833,0.89364,Director, Other, incorrect
0,1,1,1,0,0.00023,0,Director, Other, incorrect
0.01759,1,1,0.99999,0,0.00014,0.05518,Director, Other, incorrect
0.15501,1,0.99862,0.77015,1.0E-5,0.00153,0.8228,Director, Other, incorrect
0.07904,1,0.99857,0.91171,8.0E-5,0.00076,0.3003,Director, Other, incorrect
0.14262,1,0.99936,0.7773,2.0E-5,0.00207,0.5787,Director, Other, incorrect
0.11964,1,0.99984,0.99998,0,0.00197,0.6459,Director, Other, incorrect
2.0E-5,1,0.99992,0.99987,0,0.00663,0.86811,Director, Other, incorrect
0.16042,0.9997,0.91644,0.9773,0.00419,0.04186,0.84223,Director, Other, incorrect
0.69327,0.99522,0.97866,0.94065,0.00087,0.02099,0.86885,Director, Other, incorrect
0.01567,0.99968,0.94004,0.99058,0.00038,0.05394,0.88461,Director, Other, incorrect
1.0E-5,1,0.99934,0.99628,0.0001,0.00114,0.79945,Director, Other, incorrect
0.00066,1,0.99664,0.99928,9.0E-5,0.00105,0.67908,Director, Other, incorrect
0.00649,1,0.99906,0.06506,0,0.00256,0.75635,Director, Other, incorrect
0,0.96386,0.99999,1,0,0.00581,0.01283,Trader, Other, incorrect
0.0003,1,0.82826,1,1.0E-5,0.00016,0.94413,Director, Other, incorrect
0.00256,1,0.99417,1,4.0E-5,0.00014,0.45731,Director, Other, incorrect
9.0E-5,0.99997,0.9955,0.99993,0,0.00195,0.9765,Director, Other, incorrect
