
0.00101,1,0.99876,1,2.0E-5,0.00079,0.3256,Director, Other, incorrect
0.09181,1,0.99419,0.99969,5.0E-5,0.00306,0.93165,Director, Other, incorrect
0.99994,1,1,0.70612,0,0.0003,4.0E-5,Vice President, Other, incorrect
0.00176,1,0.99908,0.99549,2.0E-5,0.01365,0.63642,Director, Other, incorrect
0.00013,1,0.99619,0.9908,5.0E-5,0.00705,0.95202,Director, Other, incorrect
0.29391,0.9955,0.99027,0.97139,0.00069,0.01237,0.77882,Director, Other, incorrect
0.03372,0.99832,0.96138,0.9515,0.0044,0.02747,0.86875,Director, Other, incorrect
0,1,1,0.99035,0,0.00055,0.0027,Director, Other, incorrect
0.00012,0.99998,0.98582,0.97125,0.00028,0.00626,0.86826,Director, Other, incorrect
0.00074,1,0.99951,0.99314,0,0.00341,0.45237,Director, Other, incorrect
0,1,1,0.9955,0,0.00108,0.1847,Director, Other, incorrect
0.00014,1,0.99034,0.02864,2.0E-5,0.0148,0.92771,Director, Other, incorrect
0.08142,0.99987,0.97401,0.98842,0.0002,0.02104,0.86766,Director, Other, incorrect
0.01625,0.99907,0.99777,0.98454,0,0.00827,0.9458,Director, Other, incorrect
0.03311,1,0.99999,1,0,0.00305,0.03644,Director, Other, incorrect
0.00241,1,0.9997,0.99872,0,0.00221,0.23261,Director, Other, incorrect
0.10912,0.9998,0.97964,0.99494,9.0E-5,0.02288,0.8583,Director, Other, incorrect
0.00088,1,0.99991,0.98564,0,0.00065,0.86751,Director, Other, incorrect
0.01246,0.99113,0.99968,0.62574,0.00015,0.01068,0.4952,Vice President, Other, incorrect
2.0E-5,1,0.99976,0.99923,0,0.00167,0.18904,Director, Other, incorrect
1.0E-5,1,0.99875,0.00165,5.0E-5,0.00216,0.83376,Director, Other, incorrect
0,1,1,1,0,0.00055,0.00038,Trader, Other, incorrect
0.05519,0.94885,0.57908,0.97853,0.00033,0.01929,0.99058,Other, Other, correct
0,1,1,1,0,0.01076,0.0002,Director, Other, incorrect
0.01752,0.99997,0.98701,0.97965,0.0065,0.02871,0.73785,Director, Other, incorrect
0.01422,1,0.99995,0.99781,0,0.00055,0.72042,Director, Other, incorrect
0,1,1,1,0,1.0E-5,8.0E-5,Director, Other, incorrect
0,1,1,1,0,0.00143,3.0E-5,Director, Other, incorrect
0.62953,0.99563,0.98873,0.97485,0.00569,0.02669,0.62674,Director, Other, incorrect
8.0E-5,0.99998,0.95209,0.99957,0.0001,0.00793,0.94731,Director, Other, incorrect
0,1,1,0.17176,0,0.00116,0.00436,Director, Other, incorrect
0,1,1,1,0,8.0E-5,0.00022,Director, Other, incorrect
0,1,1,0.99534,0,0.00068,0.02672,Director, Other, incorrect
0.00099,1,0.9029,0.99984,0.00203,0.03809,0.93009,Director, Other, incorrect
0,1,0.99999,0.99848,0,0.02903,0.06405,Director, Other, incorrect
0,1,0.99849,0.99806,1.0E-5,0.00441,0.89055,Director, Other, incorrect
0.01589,0.99923,0.99596,0.99937,0.00013,0.02786,0.62703,Trader, Other, incorrect
0.02872,0.99766,0.99472,0.99941,0.00012,0.02644,0.63444,Trader, Other, incorrect
0.02665,0.99764,0.99468,0.99937,0.00013,0.02786,0.62703,Trader, Trader, correct
0.00279,0.99999,0.99869,0.99577,0.00012,0.04011,0.4706,Director, Other, incorrect
0.00121,0.99984,0.96245,0.97676,7.0E-5,0.02044,0.91205,Director, Other, incorrect
0.00262,0.99993,1,1,0,0.00801,0,Trader, Other, incorrect
0,1,1,1,0,0.00013,0,Director, Other, incorrect
0,1,1,1,0,0.00035,0.0121,Trader, Other, incorrect
2.0E-5,1,1,1,0,9.0E-5,0,Trader, Other, incorrect
7.0E-5,1,1,0.99992,0,0.00054,0.01289,Director, Trader, incorrect
0.00153,1,0.62308,0.99796,0.00159,0.01792,0.80184,Director, Other, incorrect
0.00091,0.99918,0.93454,0.96395,0,0.01014,0.98711,Director, Other, incorrect
0.00876,0.99999,0.99236,0.98526,2.0E-5,0.00259,0.95417,Director, Trader, incorrect
0,1,0.98666,0.06002,0.00053,0.00313,0.81919,Director, Other, incorrect
0.02238,0.99998,0.88776,0.98616,0.03003,0.02173,0.60758,Director, Other, incorrect
0.00747,1,0.99303,0.99912,1.0E-5,0.02424,0.75818,Director, Other, incorrect
0.02331,1,0.92294,0.99976,0.00014,0.00732,0.87479,Director, Other, incorrect
0,1,1,1,0,0.00144,0.3454,Director, Other, incorrect
0,1,1,1,0,4.0E-5,0.00686,Director, Other, incorrect
0.03124,1,0.99904,0.99987,0,0.00243,0.87329,Director, Other, incorrect
4.0E-5,1,0.99167,0.99976,0,0.00355,0.9719,Director, Other, incorrect
0.14113,1,0.99876,0.96753,4.0E-5,0.00442,0.68413,Director, Other, incorrect
2.0E-5,1,0.99998,0.99933,0,0.00329,0.21413,Director, Trader, incorrect
0.45338,1,0.99999,0.99143,0,0.00727,0.28613,Director, Other, incorrect
2.0E-5,1,0.99794,0.99991,0,0.00466,0.93992,Director, Other, incorrect
3.0E-5,1,0.99999,0.9691,0,0.0002,0.16458,Director, Other, incorrect
0.00398,1,0.99928,1,0,0.00054,0.97783,Director, Other, incorrect
0.00048,1,0.88703,0.99931,8.0E-5,0.00289,0.964,Director, Other, incorrect
0,1,0.99973,1,0,0.00035,0.10369,Director, Other, incorrect
0.00268,1,0.72746,0.9999,0.00751,0.01797,0.74482,Director, Other, incorrect
0,1,1,1,0,0,1.0E-5,Trader, Other, incorrect
0,1,1,1,0,0.00016,0.00328,Trader, Other, incorrect
0,1,1,1,0,0.0018,0,Trader, Other, incorrect
0,1,1,1,0,0,0.00227,Trader, Other, incorrect
0,1,1,1,0,3.0E-5,0.00083,Director, Other, incorrect
0,1,1,1,0,0.002,5.0E-5,Director, Other, incorrect
0,1,1,1,0,0.01284,0.00015,Director, Other, incorrect
0.69428,0.99711,0.9897,0.98484,0.00223,0.02626,0.58696,Director, Other, incorrect
0.00041,1,0.99822,0.99913,1.0E-5,0.00112,0.83416,Director, Other, incorrect
0.00495,0.99995,0.99476,0.99863,0.00021,0.01224,0.90202,Director, Other, incorrect
0.02867,0.99576,0.96857,0.99517,0.00014,0.00517,0.95929,Director, Other, incorrect
0,1,1,1,0,7.0E-5,0.00619,Trader, Other, incorrect
0,1,0.99999,0.99848,0,0.02903,0.06405,Director, Other, incorrect
0.02451,0.99945,0.99644,0.99937,0.0001,0.03314,0.54615,Director, Other, incorrect
0.01024,1,0.99965,0.99134,0.00128,0.00115,0.09242,Director, Other, incorrect
0.01507,0.99875,0.88966,0.9562,0.00085,0.03303,0.90007,Director, Other, incorrect
0.04519,1,0.98672,1,2.0E-5,0.00607,0.57156,Director, Other, incorrect
0.00048,0.99966,0.79228,0.99966,0.00016,0.03167,0.90656,Trader, Other, incorrect
0.00461,0.99996,0.9556,0.99978,1.0E-5,0.01232,0.89351,Director, Other, incorrect
0.04901,0.99998,0.97337,0.98186,0.00018,0.0147,0.89967,Director, Other, incorrect
0.00374,0.99896,0.57871,0.99949,2.0E-5,0.05059,0.95085,Trader, Other, incorrect
0.0052,0.99968,0.47818,0.97331,0.00012,0.00629,0.98764,Director, Other, incorrect
0,1,1,1,0,0.00013,0,Director, Other, incorrect
0,1,1,1,0,0.00168,0,Trader, Other, incorrect
0,1,1,1,0,0,0.00104,Trader, Trader, correct
0.0003,1,0.90303,0.99998,2.0E-5,0.00113,0.96533,Director, Other, incorrect
0,1,0.9031,0.99998,0,0.00128,0.96984,Director, Other, incorrect
0.00031,1,0.69811,0.99986,2.0E-5,0.00104,0.99269,Director, Other, incorrect
0.00019,1,0.9903,0.99998,0,0.00644,0.90949,Director, Other, incorrect
0.00053,1,1,1,0,0.0015,0,Director, Other, incorrect
0.00072,1,0.76939,0.99989,4.0E-5,0.00252,0.97764,Director, Other, incorrect
0.00119,1,0.7368,0.99995,2.0E-5,0.00125,0.98263,Director, Other, incorrect
0.00091,1,0.80521,0.99997,3.0E-5,0.00213,0.96568,Director, Other, incorrect
0.02015,0.99966,0.81993,0.99939,5.0E-5,0.0221,0.93881,Director, Other, incorrect
0.00028,1,0.99931,0.99746,1.0E-5,0.00329,0.55978,Director, Other, incorrect
0.00133,1,0.75828,0.99989,2.0E-5,0.00132,0.9791,Director, Other, incorrect
0.00084,1,1,0.99998,0,0.00018,0.00299,Director, Other, incorrect
0.03708,0.99873,0.99934,0.99654,1.0E-5,0.00297,0.57915,Vice President, Other, incorrect
0.15015,1,0.88774,0.80638,0.00088,0.00086,0.89535,Director, Other, incorrect
0.02015,0.99966,0.81993,0.99939,5.0E-5,0.0221,0.93881,Director, Other, incorrect
0.00214,1,0.64496,0.99999,0,0.00248,0.97982,Director, Other, incorrect
0.00962,1,0.9976,0.99997,3.0E-5,0.00331,0.06352,Director, Other, incorrect
0.00174,0.99995,0.5423,0.99977,0.00011,0.00351,0.9778,Director, Other, incorrect
0.02015,0.99966,0.81993,0.99939,5.0E-5,0.0221,0.93881,Director, Other, incorrect
0.00133,1,0.75828,0.99989,2.0E-5,0.00132,0.9791,Director, Other, incorrect
0.00104,1,0.53994,0.99992,2.0E-5,0.00109,0.9944,Director, Other, incorrect
0,1,0.99266,0.9995,0,0.00089,0.93011,Director, Trader, incorrect
0.00202,1,0.99919,0.99945,0,0.0055,0.85267,Director, Other, incorrect
0,1,0.99999,0.99722,0,0.00067,0.03544,Director, Other, incorrect
0.00174,0.99995,0.5423,0.99977,0.00011,0.00351,0.9778,Director, Other, incorrect
0.00035,1,0.82644,0.99998,2.0E-5,0.00206,0.94947,Director, Other, incorrect
0.00277,0.99997,0.61167,0.99984,0.00011,0.00316,0.96915,Director, Other, incorrect
0.00277,0.99997,0.61167,0.99984,0.00011,0.00316,0.96915,Director, Other, incorrect
0.74687,1,1,1,0,0.00041,0.0002,Director, Other, incorrect
0.03335,1,0.95191,0.98988,0.001,0.00219,0.92422,Director, Other, incorrect
0.17766,0.99999,0.99712,0.99747,0.00025,0.02091,0.54678,Director, Other, incorrect
0.00015,1,0.9973,0.9981,2.0E-5,0.00826,0.87195,Director, Other, incorrect
0.00578,1,0.99956,0.99967,0,0.00237,0.55098,Director, Other, incorrect
0.00724,0.99997,0.99947,0.99992,0,0.00055,0.94762,Director, Other, incorrect
6.0E-5,1,0.99979,0.99983,0,0.0002,0.58541,Director, Other, incorrect
0.00038,1,1,1,0,8.0E-5,0.51286,Director, Other, incorrect
0.00058,1,0.96465,0.99764,2.0E-5,0.0047,0.98355,Director, Other, incorrect
0.00267,1,0.99949,0.99992,1.0E-5,0.00191,0.35202,Director, Other, incorrect
0.03638,1,0.92391,0.99999,0,0.0008,0.98776,Director, Other, incorrect
0.00014,1,0.99953,1,0,0.00278,0.56287,Director, Other, incorrect
0.00103,0.99998,0.60957,0.99977,0.00011,0.00351,0.9778,Director, Other, incorrect
0.00111,1,0.86318,0.99998,2.0E-5,0.00297,0.9316,Director, Other, incorrect
0.00103,0.99998,0.60957,0.99977,0.00011,0.00351,0.9778,Director, Other, incorrect
0.00173,0.99999,0.68099,0.9998,0.0001,0.00316,0.9705,Director, Other, incorrect
0.00019,1,0.86144,0.99994,3.0E-5,0.00172,0.9531,Director, Other, incorrect
0.06588,0.9977,0.80668,0.99806,0.00011,0.00958,0.98063,Trader, Other, incorrect
0.00103,0.99998,0.60957,0.99977,0.00011,0.00351,0.9778,Director, Other, incorrect
0.00103,0.99998,0.60957,0.99977,0.00011,0.00351,0.9778,Director, Other, incorrect
0.00078,1,0.80521,0.99989,2.0E-5,0.00132,0.9791,Director, Other, incorrect
0.00078,1,0.80521,0.99989,2.0E-5,0.00132,0.9791,Director, Other, incorrect
0.01198,0.99989,0.85714,0.99939,5.0E-5,0.0221,0.93881,Director, Other, incorrect
0.00137,0.99998,0.7001,0.99962,0.00011,0.00335,0.9712,Director, Other, incorrect
0.01198,0.99989,0.85714,0.99939,5.0E-5,0.0221,0.93881,Director, Other, incorrect
0.00103,0.99998,0.60957,0.99977,0.00011,0.00351,0.9778,Director, Other, incorrect
0.01072,1,0.95639,0.99981,0,0.00049,0.97921,Director, Other, incorrect
0.01404,0.99997,0.89228,0.99959,2.0E-5,0.00129,0.97792,Director, Other, incorrect
0.00018,1,0.87198,0.99998,2.0E-5,0.00125,0.97388,Director, Other, incorrect
0.01198,0.99989,0.85714,0.99939,5.0E-5,0.0221,0.93881,Director, Other, incorrect
0.00059,1,0.99909,1,0,0.00071,0.9705,Director, Other, incorrect
0.05568,0.99469,0.62448,0.99207,0.00134,0.01492,0.97873,Director, Other, incorrect
2.0E-5,1,1,1,0,0.00332,1.0E-5,Trader, Other, incorrect
0,1,1,1,0,0.00013,0.00075,Trader, Other, incorrect
0.00037,1,1,1,0,0.00047,2.0E-5,Trader, Trader, correct
0,1,1,1,0,0.00013,0,Director, Other, incorrect
2.0E-5,1,1,1,0,0.04008,7.0E-5,Trader, Other, incorrect
0,1,0.99989,1,0,0.00731,0.02025,Trader, Trader, correct
0,1,1,1,0,0.00055,0.00038,Trader, Other, incorrect
0,1,1,1,0,0.00011,0.00112,Director, Other, incorrect
0.00014,1,1,1,0,0.00057,0.00025,Director, Other, incorrect
0,1,1,1,0,2.0E-5,4.0E-5,Director, Other, incorrect
0,1,1,1,0,0.00143,3.0E-5,Director, Other, incorrect
0,1,1,1,0,3.0E-5,0.0019,Director, Trader, incorrect
1.0E-5,1,1,1,0,0.00026,0.00071,Trader, Other, incorrect
0,1,1,1,0,0.00065,0,Trader, Other, incorrect
0,1,1,0.99998,0,8.0E-5,0.00119,Director, Other, incorrect
0.1042,0.99798,0.81645,0.9823,0.0039,0.05552,0.91313,Director, Other, incorrect
0,1,1,0.99923,0,0.00059,0.0429,Director, Other, incorrect
0.59367,0.9998,0.99233,0.9987,0.00403,0.01336,0.31884,Director, Other, incorrect
0,1,1,0.9981,0,0.00061,0.05722,Director, Other, incorrect
0.00062,0.99986,0.99996,0.99952,0,0.00599,0.87477,Vice President, Other, incorrect
0.03771,1,0.99989,0.99993,0,0.0017,0.78139,Director, Other, incorrect
0.00733,0.99992,0.97104,0.99876,1.0E-5,0.01844,0.96053,Director, Other, incorrect
0.02638,0.99999,0.96995,0.99657,0.00316,0.02513,0.82129,Director, Other, incorrect
0.00141,1,0.99351,0.99983,0,0.00123,0.9825,Director, Other, incorrect
0.03546,1,0.97395,0.99998,0.00029,0.00042,0.82768,Director, Other, incorrect
0.02277,0.99997,0.98578,0.97536,0.00012,0.00953,0.95675,Director, Other, incorrect
0.00384,0.99999,0.99492,0.99987,2.0E-5,0.00671,0.77459,Director, Other, incorrect
0.32156,1,0.99909,0.82433,1.0E-5,0.00188,0.61958,Director, Other, incorrect
0.92539,0.99985,0.98896,0.99395,0.00015,0.00415,0.95529,Director, Other, incorrect
0.16042,0.9997,0.91644,0.9773,0.00419,0.04186,0.84223,Director, Other, incorrect
0.72215,0.99536,0.96059,0.95535,0.00124,0.01901,0.88776,Director, Other, incorrect
0.01026,0.99968,0.94004,0.98472,0.00013,0.04228,0.9417,Director, Other, incorrect
5.0E-5,1,0.98132,0.9999,1.0E-5,0.00473,0.97236,Director, Other, incorrect
0,1,0.99745,0.99973,0,0.00259,0.97808,Director, Other, incorrect
0.00097,1,0.98823,0.99673,6.0E-5,0.01507,0.7562,Director, Other, incorrect
0,1,1,0.98649,0,0.00119,0.0121,Director, Other, incorrect
0,1,0.98585,0.99983,0,0.00342,0.8478,Director, Other, incorrect
0.005,1,0.99929,0.22614,0,0.0023,0.8197,Director, Other, incorrect
0.00049,1,0.99932,0.09528,0,0.0019,0.82889,Director, Other, incorrect
0.00281,1,0.99948,0.08441,0,0.00264,0.75556,Director, Other, incorrect
0.72454,1,1,1,0,0.0052,0.86144,Director, Other, incorrect
0.81531,1,0.99998,0.99973,0,0.00195,0.34257,Director, Other, incorrect
0,1,0.99721,1,1.0E-5,0.00094,0.47425,Director, Other, incorrect
0,1,0.99105,0.99537,0.0004,0.00597,0.91628,Director, Other, incorrect
0.26464,1,0.99976,0.39605,1.0E-5,0.00104,0.83042,Director, Other, incorrect
0,1,1,1,0,4.0E-5,0.00686,Director, Other, incorrect
0,1,0.99976,0.98312,0,0.00175,0.91429,Director, Other, incorrect
0.00118,1,0.99679,0.99869,3.0E-5,0.00576,0.72234,Director, Other, incorrect
3.0E-5,1,1,1,0,1.0E-5,1.0E-5,Director, Other, incorrect
1.0E-5,1,0.98905,0.99068,1.0E-5,0.01617,0.90856,Director, Other, incorrect
0.03299,0.99996,0.99773,0.94544,2.0E-5,0.00092,0.998,Director, Other, incorrect
0.05467,1,0.99952,0.5757,0,0.00144,0.72448,Director, Other, incorrect
3.0E-5,1,0.90423,1,0,0.00027,0.97374,Director, Other, incorrect
0,1,1,1,0,0,0.00026,Director, Other, incorrect
